bot,top,ALLY,Miss Fortune,Mordekaiser,0.1
bot,top,ALLY,Miss Fortune,Garen,-0.06
bot,top,ALLY,Miss Fortune,Sett,-0.07
bot,top,ALLY,Miss Fortune,Darius,-0.35
bot,top,ALLY,Miss Fortune,Malphite,-0.38
bot,top,ALLY,Miss Fortune,Jax,0.25
bot,top,ALLY,Miss Fortune,Yorick,0.74
bot,top,ALLY,Miss Fortune,Dr. Mundo,0.61
bot,top,ALLY,Miss Fortune,Nasus,0.26
bot,top,ALLY,Miss Fortune,Teemo,1.01
bot,top,ALLY,Miss Fortune,Kayle,0.16
bot,top,ALLY,Miss Fortune,Volibear,0.47
bot,top,ALLY,Miss Fortune,Aatrox,-0.44
bot,top,ALLY,Miss Fortune,Renekton,0.17
bot,top,ALLY,Miss Fortune,Yone,-0.27
bot,top,ALLY,Miss Fortune,Varus,-0.84
bot,top,ALLY,Miss Fortune,Zaahen,-0.62
bot,top,ALLY,Miss Fortune,Gwen,-0.63
bot,top,ALLY,Miss Fortune,Ornn,0.27
bot,top,ALLY,Miss Fortune,Sion,0.16
bot,top,ALLY,Miss Fortune,Irelia,-1.03
bot,top,ALLY,Miss Fortune,Cho'Gath,-0.15
bot,top,ALLY,Miss Fortune,Gangplank,-1.23
bot,top,ALLY,Miss Fortune,Illaoi,0.51
bot,top,ALLY,Miss Fortune,Riven,-1.46
bot,top,ALLY,Miss Fortune,Urgot,0.89
bot,top,ALLY,Miss Fortune,Tryndamere,-0.12
bot,top,ALLY,Miss Fortune,Vayne,-0.87
bot,top,ALLY,Miss Fortune,Gnar,0.05
bot,top,ALLY,Miss Fortune,Yasuo,0.05
bot,top,ALLY,Miss Fortune,Fiora,-0.62
bot,top,ALLY,Miss Fortune,Shen,-0.85
bot,top,ALLY,Miss Fortune,Tahm Kench,0.94
bot,top,ALLY,Miss Fortune,Kennen,0.27
bot,top,ALLY,Miss Fortune,Ambessa,-0.27
bot,top,ALLY,Miss Fortune,K'Sante,-0.26
bot,top,ALLY,Miss Fortune,Singed,-0.32
bot,top,ALLY,Miss Fortune,Trundle,0.73
bot,top,ALLY,Miss Fortune,Rumble,0.31
bot,top,ALLY,Miss Fortune,Olaf,-0.83
bot,top,ALLY,Miss Fortune,Jayce,-0.5
bot,top,ALLY,Miss Fortune,Heimerdinger,0.55
bot,top,ALLY,Miss Fortune,Akali,0.13
bot,top,ALLY,Miss Fortune,Vladimir,-0.58
bot,top,ALLY,Miss Fortune,Pantheon,-0.45
bot,top,ALLY,Miss Fortune,Quinn,0.11
bot,top,ALLY,Miss Fortune,Kled,0.04
bot,top,ALLY,Miss Fortune,Camille,-1.21
bot,top,ALLY,Miss Fortune,Gragas,-0.36
bot,top,ALLY,Miss Fortune,Warwick,0.46
bot,top,ALLY,Miss Fortune,Ryze,0.1
bot,top,ALLY,Miss Fortune,Swain,0.62
bot,top,ALLY,Miss Fortune,Poppy,-0.87
bot,top,ALLY,Miss Fortune,Sylas,0.47
bot,top,ALLY,Miss Fortune,Master Yi,-0.13
bot,top,ALLY,Miss Fortune,Wukong,-0.41
bot,top,ALLY,Miss Fortune,Smolder,-1.53
bot,top,ALLY,Miss Fortune,Naafiri,2.02
bot,top,ALLY,Miss Fortune,Malzahar,1.29
bot,top,ALLY,Miss Fortune,Cassiopeia,0.51
bot,top,ALLY,Miss Fortune,Sejuani,0.38
bot,top,ALLY,Miss Fortune,Kayn,0.5
bot,top,ALLY,Miss Fortune,Aurora,0.98
bot,top,ALLY,Miss Fortune,Viego,-0.11
bot,top,ALLY,Miss Fortune,Udyr,0.02
bot,top,ALLY,Miss Fortune,Zac,0.55
bot,top,ALLY,Miss Fortune,Briar,0.96
bot,top,ALLY,Miss Fortune,Anivia,0.76
bot,top,ALLY,Miss Fortune,Maokai,1.14
bot,top,ALLY,Miss Fortune,Galio,-0.92
bot,top,ALLY,Miss Fortune,Rengar,-1.44
bot,top,ALLY,Miss Fortune,Brand,0
bot,top,ALLY,Miss Fortune,Caitlyn,0.88
bot,top,ALLY,Miss Fortune,Zed,-1.46
bot,top,ALLY,Miss Fortune,Veigar,1.89
bot,top,ALLY,Miss Fortune,Lee Sin,0.4
bot,top,ALLY,Miss Fortune,Xin Zhao,-1.52
bot,top,ALLY,Miss Fortune,Fiddlesticks,-0.8
bot,top,ALLY,Miss Fortune,Shaco,0.57
bot,top,ALLY,Miss Fortune,Ashe,0.66
bot,top,ALLY,Miss Fortune,Ekko,1.98
bot,top,ALLY,Miss Fortune,Aurelion Sol,3.19
bot,top,ALLY,Miss Fortune,Graves,2.26
bot,top,ALLY,Miss Fortune,Kassadin,0.23
bot,top,ALLY,Miss Fortune,Shyvana,1.18
bot,top,ALLY,Miss Fortune,Rek'Sai,0.07
bot,top,ALLY,Miss Fortune,Tristana,-1.12
bot,top,ALLY,Miss Fortune,Karma,-2.1
bot,top,ALLY,Miss Fortune,Akshan,-1.56
bot,top,ALLY,Miss Fortune,Morgana,-3.13
bot,top,ALLY,Miss Fortune,Mel,2.7
bot,top,ALLY,Miss Fortune,Vi,-2.71
bot,top,ALLY,Miss Fortune,Jhin,-0.34
bot,top,ALLY,Miss Fortune,Diana,4.77
bot,top,ALLY,Miss Fortune,Kai'Sa,-7.49
bot,top,ALLY,Miss Fortune,Corki,-4.47
bot,top,ALLY,Miss Fortune,Lillia,-0.05
bot,top,ALLY,Miss Fortune,Lissandra,-1.78
bot,top,ALLY,Miss Fortune,Fizz,0.25
bot,top,ALLY,Miss Fortune,Neeko,2.77
bot,top,ALLY,Miss Fortune,Viktor,1.86
bot,top,ALLY,Miss Fortune,Rammus,0.64
bot,top,ALLY,Miss Fortune,Draven,-2.04
bot,top,ALLY,Miss Fortune,Lux,0.53
bot,top,ALLY,Miss Fortune,Twisted Fate,2.17
bot,top,ALLY,Miss Fortune,Ahri,-1.25
bot,top,ALLY,Miss Fortune,Ezreal,-3.06
bot,top,ALLY,Miss Fortune,Nocturne,-0.1
bot,top,ALLY,Miss Fortune,Zilean,-2.69
bot,top,ALLY,Miss Fortune,Nidalee,0.57
bot,top,ALLY,Miss Fortune,Senna,-1.67
bot,top,ALLY,Miss Fortune,Azir,-2.45
bot,top,ALLY,Miss Fortune,Lucian,-0.85
bot,top,ALLY,Miss Fortune,Vel'Koz,-1.11
bot,top,ALLY,Miss Fortune,Nautilus,0.87
bot,top,ALLY,Miss Fortune,Kalista,-1.49
bot,top,ALLY,Miss Fortune,Ivern,0.59
bot,top,ALLY,Miss Fortune,Alistar,-1.45
bot,top,ALLY,Miss Fortune,Ziggs,4.89
bot,top,ALLY,Miss Fortune,Skarner,0.14
bot,top,ALLY,Miss Fortune,Katarina,-4.63
bot,top,ALLY,Miss Fortune,Jarvan IV,-1.97
bot,top,ALLY,Miss Fortune,Karthus,-4.42
bot,top,ALLY,Miss Fortune,LeBlanc,-2.08
bot,top,ALLY,Miss Fortune,Qiyana,-4.11
bot,top,ALLY,Miss Fortune,Elise,3.27
bot,top,ALLY,Miss Fortune,Taric,-3.36
bot,top,ALLY,Miss Fortune,Syndra,-1.64
bot,top,ALLY,Miss Fortune,Lulu,0.39
bot,top,ALLY,Miss Fortune,Aphelios,0.92
bot,top,ALLY,Miss Fortune,Kog'Maw,-5.8
bot,top,ALLY,Miss Fortune,Hwei,-3.93
bot,top,ALLY,Miss Fortune,Thresh,0.77
bot,top,ALLY,Miss Fortune,Vex,5.59
bot,top,ALLY,Miss Fortune,Annie,-1.12
bot,top,ALLY,Miss Fortune,Yunara,-1.2
bot,top,ALLY,Miss Fortune,Zyra,-0.39
bot,top,ALLY,Miss Fortune,Zoe,-2.93
bot,top,ALLY,Miss Fortune,Twitch,-1.53
bot,top,ALLY,Miss Fortune,Samira,0.15
bot,top,ALLY,Miss Fortune,Talon,5.31
bot,top,ALLY,Miss Fortune,Orianna,-0.26
bot,top,ALLY,Miss Fortune,Soraka,-0.01
bot,top,ALLY,Miss Fortune,Taliyah,-4.32
bot,top,ALLY,Miss Fortune,Xerath,-3.54
bot,top,ALLY,Miss Fortune,Jinx,-3.01
bot,top,ALLY,Miss Fortune,Bel'Veth,-2.95
bot,top,ALLY,Miss Fortune,Bard,0.17
bot,top,ALLY,Miss Fortune,Amumu,-3.92
bot,top,ALLY,Miss Fortune,Zeri,-0.18
bot,top,ALLY,Miss Fortune,Janna,5.89
bot,top,ALLY,Miss Fortune,Braum,1.35
bot,top,ALLY,Miss Fortune,Rell,3.81
bot,top,ALLY,Miss Fortune,Sivir,6.42
bot,top,ALLY,Miss Fortune,Blitzcrank,3.38
bot,top,ALLY,Miss Fortune,Nilah,-1.35
bot,top,ALLY,Miss Fortune,Leona,2.62
bot,top,ALLY,Miss Fortune,Seraphine,6.81
bot,top,ALLY,Miss Fortune,Pyke,0.58
bot,top,ALLY,Miss Fortune,Nunu & Willump,2.65
bot,top,ALLY,Miss Fortune,Kindred,-10.28
bot,top,ALLY,Miss Fortune,Evelynn,-8.98
bot,top,ALLY,Miss Fortune,Hecarim,-0.92
bot,top,ALLY,Miss Fortune,Yuumi,11.45
bot,top,ALLY,Miss Fortune,Xayah,-5.46
bot,top,ALLY,Miss Fortune,Kha'Zix,-6.94
bot,top,ALLY,Miss Fortune,Sona,-5.14
bot,top,ALLY,Miss Fortune,Rakan,-10.92
bot,top,ALLY,Miss Fortune,Milio,3.2
bot,top,ALLY,Miss Fortune,Nami,-4.38
bot,top,ALLY,Miss Fortune,Renata Glasc,15.51
bot,jng,ALLY,Miss Fortune,Viego,0.24
bot,jng,ALLY,Miss Fortune,Diana,0.12
bot,jng,ALLY,Miss Fortune,Volibear,0.38
bot,jng,ALLY,Miss Fortune,Master Yi,0.32
bot,jng,ALLY,Miss Fortune,Ekko,-0.07
bot,jng,ALLY,Miss Fortune,Kayn,-0.16
bot,jng,ALLY,Miss Fortune,Lee Sin,-1.06
bot,jng,ALLY,Miss Fortune,Amumu,0.99
bot,jng,ALLY,Miss Fortune,Warwick,0.99
bot,jng,ALLY,Miss Fortune,Malphite,0.2
bot,jng,ALLY,Miss Fortune,Kha'Zix,-0.74
bot,jng,ALLY,Miss Fortune,Jax,0.04
bot,jng,ALLY,Miss Fortune,Shaco,-0.59
bot,jng,ALLY,Miss Fortune,Briar,0.79
bot,jng,ALLY,Miss Fortune,Nocturne,0.2
bot,jng,ALLY,Miss Fortune,Jarvan IV,0.08
bot,jng,ALLY,Miss Fortune,Sylas,-0.32
bot,jng,ALLY,Miss Fortune,Dr. Mundo,0.49
bot,jng,ALLY,Miss Fortune,Vi,0.03
bot,jng,ALLY,Miss Fortune,Lillia,0.18
bot,jng,ALLY,Miss Fortune,Zed,-1.44
bot,jng,ALLY,Miss Fortune,Jayce,-1.41
bot,jng,ALLY,Miss Fortune,Rengar,-0.82
bot,jng,ALLY,Miss Fortune,Gwen,0.05
bot,jng,ALLY,Miss Fortune,Graves,-1.46
bot,jng,ALLY,Miss Fortune,Zac,-0.7
bot,jng,ALLY,Miss Fortune,Nunu & Willump,-0.36
bot,jng,ALLY,Miss Fortune,Rammus,0.64
bot,jng,ALLY,Miss Fortune,Evelynn,0.48
bot,jng,ALLY,Miss Fortune,Fiddlesticks,0.38
bot,jng,ALLY,Miss Fortune,Wukong,0.69
bot,jng,ALLY,Miss Fortune,Xin Zhao,0.33
bot,jng,ALLY,Miss Fortune,Sejuani,-0.49
bot,jng,ALLY,Miss Fortune,Trundle,0.79
bot,jng,ALLY,Miss Fortune,Naafiri,-1.23
bot,jng,ALLY,Miss Fortune,Kindred,-0.85
bot,jng,ALLY,Miss Fortune,Hecarim,-1.37
bot,jng,ALLY,Miss Fortune,Talon,-2.67
bot,jng,ALLY,Miss Fortune,Shyvana,-0.64
bot,jng,ALLY,Miss Fortune,Udyr,-0.24
bot,jng,ALLY,Miss Fortune,Elise,0.09
bot,jng,ALLY,Miss Fortune,Karthus,-0.09
bot,jng,ALLY,Miss Fortune,Rek'Sai,-1.35
bot,jng,ALLY,Miss Fortune,Qiyana,-2.16
bot,jng,ALLY,Miss Fortune,Bel'Veth,-0.61
bot,jng,ALLY,Miss Fortune,Ambessa,-0.6
bot,jng,ALLY,Miss Fortune,Nidalee,-1.93
bot,jng,ALLY,Miss Fortune,Aatrox,-1.6
bot,jng,ALLY,Miss Fortune,Pantheon,-0.9
bot,jng,ALLY,Miss Fortune,Nasus,1.05
bot,jng,ALLY,Miss Fortune,Teemo,0.94
bot,jng,ALLY,Miss Fortune,Mordekaiser,0.83
bot,jng,ALLY,Miss Fortune,Taliyah,0.17
bot,jng,ALLY,Miss Fortune,Ivern,-2.19
bot,jng,ALLY,Miss Fortune,Cho'Gath,0.88
bot,jng,ALLY,Miss Fortune,Zaahen,-0.91
bot,jng,ALLY,Miss Fortune,Tryndamere,-0.42
bot,jng,ALLY,Miss Fortune,Skarner,-0.45
bot,jng,ALLY,Miss Fortune,Zyra,-2.39
bot,jng,ALLY,Miss Fortune,Poppy,-1.9
bot,jng,ALLY,Miss Fortune,Gragas,-1.61
bot,jng,ALLY,Miss Fortune,Morgana,-0.21
bot,jng,ALLY,Miss Fortune,Darius,0.69
bot,jng,ALLY,Miss Fortune,Shen,0.1
bot,jng,ALLY,Miss Fortune,Twitch,-3.08
bot,jng,ALLY,Miss Fortune,Brand,-2.14
bot,jng,ALLY,Miss Fortune,Sion,1.13
bot,jng,ALLY,Miss Fortune,Olaf,-1.19
bot,jng,ALLY,Miss Fortune,Yorick,0.71
bot,jng,ALLY,Miss Fortune,Garen,0.3
bot,jng,ALLY,Miss Fortune,Maokai,-1.08
bot,jng,ALLY,Miss Fortune,Riven,1.27
bot,jng,ALLY,Miss Fortune,Fizz,-1.16
bot,jng,ALLY,Miss Fortune,Sett,-1.98
bot,jng,ALLY,Miss Fortune,Rumble,0.2
bot,jng,ALLY,Miss Fortune,Nautilus,0.98
bot,jng,ALLY,Miss Fortune,Neeko,-1.04
bot,jng,ALLY,Miss Fortune,Singed,2.38
bot,jng,ALLY,Miss Fortune,Vayne,3.85
bot,jng,ALLY,Miss Fortune,Ornn,2.59
bot,jng,ALLY,Miss Fortune,Yone,-2.15
bot,jng,ALLY,Miss Fortune,Quinn,0.09
bot,jng,ALLY,Miss Fortune,Camille,-0.85
bot,jng,ALLY,Miss Fortune,Tahm Kench,3.34
bot,jng,ALLY,Miss Fortune,Taric,0.41
bot,jng,ALLY,Miss Fortune,Urgot,-5.12
bot,jng,ALLY,Miss Fortune,Galio,1.62
bot,jng,ALLY,Miss Fortune,Kai'Sa,-2.52
bot,jng,ALLY,Miss Fortune,Aurelion Sol,0.54
bot,jng,ALLY,Miss Fortune,Yasuo,2.23
bot,jng,ALLY,Miss Fortune,Kayle,-2.14
bot,jng,ALLY,Miss Fortune,Twisted Fate,-2.68
bot,jng,ALLY,Miss Fortune,Malzahar,5.68
bot,jng,ALLY,Miss Fortune,Renekton,0.17
bot,jng,ALLY,Miss Fortune,Ezreal,-2.86
bot,jng,ALLY,Miss Fortune,Irelia,2.51
bot,jng,ALLY,Miss Fortune,Heimerdinger,3.59
bot,jng,ALLY,Miss Fortune,Leona,6.21
bot,jng,ALLY,Miss Fortune,Ryze,-1.09
bot,jng,ALLY,Miss Fortune,Varus,0.33
bot,jng,ALLY,Miss Fortune,Zeri,7.86
bot,jng,ALLY,Miss Fortune,Kled,-4.68
bot,jng,ALLY,Miss Fortune,Lux,-1.8
bot,jng,ALLY,Miss Fortune,Pyke,1.38
bot,jng,ALLY,Miss Fortune,Jhin,-2.01
bot,jng,ALLY,Miss Fortune,Tristana,-1.62
bot,jng,ALLY,Miss Fortune,Jinx,0.69
bot,jng,ALLY,Miss Fortune,Ashe,-10.41
bot,jng,ALLY,Miss Fortune,Nilah,10.68
bot,jng,ALLY,Miss Fortune,Katarina,-8.33
bot,jng,ALLY,Miss Fortune,Thresh,-3.39
bot,jng,ALLY,Miss Fortune,Blitzcrank,-1
bot,jng,ALLY,Miss Fortune,Akshan,-2.3
bot,jng,ALLY,Miss Fortune,K'Sante,5.71
bot,jng,ALLY,Miss Fortune,Alistar,7.61
bot,jng,ALLY,Miss Fortune,Gnar,6.11
bot,jng,ALLY,Miss Fortune,Swain,9.39
bot,jng,ALLY,Miss Fortune,Akali,-10.1
bot,jng,ALLY,Miss Fortune,Draven,-4.54
bot,jng,ALLY,Miss Fortune,Caitlyn,8.89
bot,jng,ALLY,Miss Fortune,Rell,-0.56
bot,jng,ALLY,Miss Fortune,Samira,2.33
bot,jng,ALLY,Miss Fortune,Fiora,0.41
bot,jng,ALLY,Miss Fortune,Mel,19.52
bot,jng,ALLY,Miss Fortune,Annie,12.25
bot,jng,ALLY,Miss Fortune,Veigar,-2.02
bot,jng,ALLY,Miss Fortune,Anivia,-2.23
bot,jng,ALLY,Miss Fortune,Kog'Maw,16.93
bot,jng,ALLY,Miss Fortune,Gangplank,3.87
bot,jng,ALLY,Miss Fortune,Kennen,-14.34
bot,jng,ALLY,Miss Fortune,Ahri,20.95
bot,jng,ALLY,Miss Fortune,Braum,0.61
bot,jng,ALLY,Miss Fortune,Lucian,-14.11
bot,jng,ALLY,Miss Fortune,Kassadin,9.53
bot,jng,ALLY,Miss Fortune,Corki,17.41
bot,jng,ALLY,Miss Fortune,Aurora,-10.38
bot,jng,ALLY,Miss Fortune,Illaoi,27.1
bot,jng,ALLY,Miss Fortune,Bard,10.9
bot,jng,ALLY,Miss Fortune,Lissandra,21.77
bot,jng,ALLY,Miss Fortune,Smolder,23.3
bot,jng,ALLY,Miss Fortune,Aphelios,10.17
bot,jng,ALLY,Miss Fortune,Yunara,12.15
bot,jng,ALLY,Miss Fortune,Soraka,-5.52
bot,jng,ALLY,Miss Fortune,Senna,10.29
bot,jng,ALLY,Miss Fortune,LeBlanc,-14.06
bot,jng,ALLY,Miss Fortune,Ziggs,17.2
bot,jng,ALLY,Miss Fortune,Cassiopeia,-17.13
bot,jng,ALLY,Miss Fortune,Yuumi,4.36
bot,jng,ALLY,Miss Fortune,Xerath,-2.5
bot,jng,ALLY,Miss Fortune,Lulu,12.08
bot,jng,ALLY,Miss Fortune,Vex,-16.22
bot,jng,ALLY,Miss Fortune,Seraphine,-11.33
bot,jng,ALLY,Miss Fortune,Kalista,22.34
bot,jng,ALLY,Miss Fortune,Azir,15.64
bot,jng,ALLY,Miss Fortune,Xayah,14.34
bot,jng,ALLY,Miss Fortune,Zilean,-30.89
bot,jng,ALLY,Miss Fortune,Vel'Koz,39.23
bot,jng,ALLY,Miss Fortune,Janna,-1.43
bot,jng,ALLY,Miss Fortune,Vladimir,4.13
bot,jng,ALLY,Miss Fortune,Viktor,38.51
bot,jng,ALLY,Miss Fortune,Karma,-11.8
bot,jng,ALLY,Miss Fortune,Sivir,-11.83
bot,jng,ALLY,Miss Fortune,Rakan,0.33
bot,jng,ALLY,Miss Fortune,Syndra,0.08
bot,jng,ALLY,Miss Fortune,Nami,-28.05
bot,jng,ALLY,Miss Fortune,Sona,1.32
bot,jng,ALLY,Miss Fortune,Hwei,0.92
bot,jng,ALLY,Miss Fortune,Zoe,-9.05
bot,jng,ALLY,Miss Fortune,Orianna,9.75
bot,jng,ALLY,Miss Fortune,Renata Glasc,21.22
