bot,top,ALLY,Miss Fortune,Mordekaiser,0.1
bot,jng,ALLY,Miss Fortune,Milio,23.57
bot,mid,ALLY,Miss Fortune,Yasuo,-0.02
bot,mid,ALLY,Miss Fortune,Akali,0.26
bot,mid,ALLY,Miss Fortune,Malzahar,0.76
bot,mid,ALLY,Miss Fortune,Ahri,0.14
bot,mid,ALLY,Miss Fortune,Veigar,0.18
bot,mid,ALLY,Miss Fortune,Yone,0.27
bot,mid,ALLY,Miss Fortune,Zed,-1.6
bot,mid,ALLY,Miss Fortune,Katarina,-0.26
bot,mid,ALLY,Miss Fortune,Sylas,0.9
bot,mid,ALLY,Miss Fortune,Fizz,0.34
bot,mid,ALLY,Miss Fortune,Mel,0.08
bot,mid,ALLY,Miss Fortune,Lux,0.4
bot,mid,ALLY,Miss Fortune,Ryze,0.22
bot,mid,ALLY,Miss Fortune,Diana,0.36
bot,mid,ALLY,Miss Fortune,Syndra,-0.29
bot,mid,ALLY,Miss Fortune,Ekko,0.37
bot,mid,ALLY,Miss Fortune,Galio,-0.15
bot,mid,ALLY,Miss Fortune,Naafiri,-0.54
bot,mid,ALLY,Miss Fortune,Viktor,-0.64
bot,mid,ALLY,Miss Fortune,Vex,-0.24
bot,mid,ALLY,Miss Fortune,LeBlanc,0
bot,mid,ALLY,Miss Fortune,Orianna,-0.67
bot,mid,ALLY,Miss Fortune,Xerath,-0.63
bot,mid,ALLY,Miss Fortune,Irelia,-0.43
bot,mid,ALLY,Miss Fortune,Aurelion Sol,0.15
bot,mid,ALLY,Miss Fortune,Twisted Fate,0.19
bot,mid,ALLY,Miss Fortune,Kassadin,0.75
bot,mid,ALLY,Miss Fortune,Zoe,0.19
bot,mid,ALLY,Miss Fortune,Hwei,-1.29
bot,mid,ALLY,Miss Fortune,Lissandra,1.23
bot,mid,ALLY,Miss Fortune,Aurora,0.35
bot,mid,ALLY,Miss Fortune,Vladimir,0.45
bot,mid,ALLY,Miss Fortune,Akshan,-0.12
bot,mid,ALLY,Miss Fortune,Anivia,0.11
bot,mid,ALLY,Miss Fortune,Azir,-0.89
bot,mid,ALLY,Miss Fortune,Swain,0.79
bot,mid,ALLY,Miss Fortune,Varus,-0.85
bot,mid,ALLY,Miss Fortune,Brand,-0.4
bot,mid,ALLY,Miss Fortune,Qiyana,-2.44
bot,mid,ALLY,Miss Fortune,Taliyah,-0.32
bot,mid,ALLY,Miss Fortune,Talon,-1.22
bot,mid,ALLY,Miss Fortune,Cassiopeia,0.2
bot,mid,ALLY,Miss Fortune,Vel'Koz,-0.58
bot,mid,ALLY,Miss Fortune,Malphite,-0.58
bot,mid,ALLY,Miss Fortune,Annie,-1.24
bot,mid,ALLY,Miss Fortune,Morgana,-0.91
bot,mid,ALLY,Miss Fortune,Pantheon,-1.38
bot,mid,ALLY,Miss Fortune,Ziggs,-0.31
bot,mid,ALLY,Miss Fortune,Smolder,-1.12
bot,mid,ALLY,Miss Fortune,Neeko,-0.5
bot,mid,ALLY,Miss Fortune,Kennen,-1.29
bot,mid,ALLY,Miss Fortune,Heimerdinger,1.66
bot,mid,ALLY,Miss Fortune,Cho'Gath,0.67
bot,mid,ALLY,Miss Fortune,Kayle,0.4
bot,mid,ALLY,Miss Fortune,Sion,1.31
bot,mid,ALLY,Miss Fortune,Jayce,1.11
bot,mid,ALLY,Miss Fortune,Garen,1.04
bot,mid,ALLY,Miss Fortune,Tristana,-0.87
bot,mid,ALLY,Miss Fortune,Teemo,-0.04
bot,mid,ALLY,Miss Fortune,Gangplank,-1.39
bot,mid,ALLY,Miss Fortune,Ezreal,-2.73
bot,mid,ALLY,Miss Fortune,Viego,-0.2
bot,mid,ALLY,Miss Fortune,Quinn,-3.08
bot,mid,ALLY,Miss Fortune,Nasus,0.15
bot,mid,ALLY,Miss Fortune,Caitlyn,0.37
bot,mid,ALLY,Miss Fortune,Renekton,-1.61
bot,mid,ALLY,Miss Fortune,Zyra,-0.34
bot,mid,ALLY,Miss Fortune,Corki,-1.46
bot,mid,ALLY,Miss Fortune,Mordekaiser,0.32
bot,mid,ALLY,Miss Fortune,Tryndamere,-0.29
bot,mid,ALLY,Miss Fortune,Gragas,-0.63
bot,mid,ALLY,Miss Fortune,Yorick,0.89
bot,mid,ALLY,Miss Fortune,Seraphine,0.91
bot,mid,ALLY,Miss Fortune,Sett,-1.15
bot,mid,ALLY,Miss Fortune,Jhin,-2.57
bot,mid,ALLY,Miss Fortune,Kai'Sa,0.8
bot,mid,ALLY,Miss Fortune,Twitch,-2.52
bot,mid,ALLY,Miss Fortune,Briar,1.57
bot,mid,ALLY,Miss Fortune,Zilean,0.13
bot,mid,ALLY,Miss Fortune,Riven,-2.22
bot,mid,ALLY,Miss Fortune,Karma,-0.32
bot,mid,ALLY,Miss Fortune,Ashe,-3.39
bot,mid,ALLY,Miss Fortune,Rumble,1.14
bot,mid,ALLY,Miss Fortune,Vayne,1.82
bot,mid,ALLY,Miss Fortune,Lucian,-2.8
bot,mid,ALLY,Miss Fortune,Dr. Mundo,-0.07
bot,mid,ALLY,Miss Fortune,Karthus,-2.79
bot,mid,ALLY,Miss Fortune,Kog'Maw,-0.16
bot,mid,ALLY,Miss Fortune,Ambessa,-1.73
bot,mid,ALLY,Miss Fortune,Jax,-2.65
bot,mid,ALLY,Miss Fortune,Xin Zhao,0.51
bot,mid,ALLY,Miss Fortune,Tahm Kench,2.13
bot,mid,ALLY,Miss Fortune,Singed,2.01
bot,mid,ALLY,Miss Fortune,Master Yi,-2.17
bot,mid,ALLY,Miss Fortune,Zaahen,-2.93
bot,mid,ALLY,Miss Fortune,Gwen,-0.38
bot,mid,ALLY,Miss Fortune,Aatrox,-2.84
bot,mid,ALLY,Miss Fortune,Wukong,1.87
bot,mid,ALLY,Miss Fortune,Darius,0.37
bot,mid,ALLY,Miss Fortune,Shen,-2.2
bot,mid,ALLY,Miss Fortune,Zac,0.34
bot,mid,ALLY,Miss Fortune,Lee Sin,0.01
bot,mid,ALLY,Miss Fortune,Fiddlesticks,-0.89
bot,mid,ALLY,Miss Fortune,Volibear,-2.36
bot,mid,ALLY,Miss Fortune,Illaoi,1.82
bot,mid,ALLY,Miss Fortune,Kled,2.26
bot,mid,ALLY,Miss Fortune,Nidalee,2.59
bot,mid,ALLY,Miss Fortune,Nunu & Willump,-2.3
bot,mid,ALLY,Miss Fortune,Urgot,-1.33
bot,mid,ALLY,Miss Fortune,Graves,2.08
bot,mid,ALLY,Miss Fortune,Nocturne,-2.15
bot,mid,ALLY,Miss Fortune,Ornn,0.79
bot,mid,ALLY,Miss Fortune,K'Sante,-1.62
bot,mid,ALLY,Miss Fortune,Aphelios,-4.67
bot,mid,ALLY,Miss Fortune,Samira,-0.01
bot,mid,ALLY,Miss Fortune,Draven,-2.59
bot,mid,ALLY,Miss Fortune,Vi,-4.1
bot,mid,ALLY,Miss Fortune,Jarvan IV,-0.65
bot,mid,ALLY,Miss Fortune,Pyke,-6.79
bot,mid,ALLY,Miss Fortune,Yunara,-1.13
bot,mid,ALLY,Miss Fortune,Jinx,-3.14
bot,mid,ALLY,Miss Fortune,Fiora,1.83
bot,mid,ALLY,Miss Fortune,Senna,0.03
bot,mid,ALLY,Miss Fortune,Gnar,-2.04
bot,mid,ALLY,Miss Fortune,Sivir,-3.21
bot,mid,ALLY,Miss Fortune,Sejuani,4.18
bot,mid,ALLY,Miss Fortune,Nautilus,0.19
bot,mid,ALLY,Miss Fortune,Rakan,-6.68
bot,mid,ALLY,Miss Fortune,Shaco,2.84
bot,mid,ALLY,Miss Fortune,Camille,0.22
bot,mid,ALLY,Miss Fortune,Lillia,3.55
bot,mid,ALLY,Miss Fortune,Elise,-0.94
bot,mid,ALLY,Miss Fortune,Kalista,2.42
bot,mid,ALLY,Miss Fortune,Trundle,2.29
bot,mid,ALLY,Miss Fortune,Warwick,-0.8
bot,mid,ALLY,Miss Fortune,Olaf,2.36
bot,mid,ALLY,Miss Fortune,Kayn,3.49
bot,mid,ALLY,Miss Fortune,Lulu,-4.94
bot,mid,ALLY,Miss Fortune,Soraka,2.71
bot,mid,ALLY,Miss Fortune,Shyvana,2.66
bot,mid,ALLY,Miss Fortune,Alistar,4.25
bot,mid,ALLY,Miss Fortune,Poppy,-2.21
bot,mid,ALLY,Miss Fortune,Zeri,-9.96
bot,mid,ALLY,Miss Fortune,Thresh,-4.7
bot,mid,ALLY,Miss Fortune,Rek'Sai,-4.51
bot,mid,ALLY,Miss Fortune,Blitzcrank,-4.98
bot,mid,ALLY,Miss Fortune,Maokai,-0.94
bot,mid,ALLY,Miss Fortune,Kindred,-7.84
bot,mid,ALLY,Miss Fortune,Udyr,13.08
bot,mid,ALLY,Miss Fortune,Ivern,5.25
bot,mid,ALLY,Miss Fortune,Sona,-2.62
bot,mid,ALLY,Miss Fortune,Xayah,-0.95
bot,mid,ALLY,Miss Fortune,Evelynn,-1.86
bot,mid,ALLY,Miss Fortune,Bard,-5.79
bot,mid,ALLY,Miss Fortune,Yuumi,7.09
bot,mid,ALLY,Miss Fortune,Rammus,10.49
bot,mid,ALLY,Miss Fortune,Janna,10.44
bot,mid,ALLY,Miss Fortune,Taric,-5.54
bot,mid,ALLY,Miss Fortune,Bel'Veth,-6.04
bot,mid,ALLY,Miss Fortune,Amumu,1.45
bot,mid,ALLY,Miss Fortune,Leona,4.83
bot,mid,ALLY,Miss Fortune,Kha'Zix,8.07
bot,mid,ALLY,Miss Fortune,Milio,-10.5
bot,mid,ALLY,Miss Fortune,Nilah,10
bot,mid,ALLY,Miss Fortune,Nami,3.45
bot,mid,ALLY,Miss Fortune,Skarner,6.23
bot,mid,ALLY,Miss Fortune,Braum,10.73
bot,mid,ALLY,Miss Fortune,Rell,15.54
bot,mid,ALLY,Miss Fortune,Hecarim,-3.75
bot,mid,ALLY,Miss Fortune,Rengar,-17.1
bot,mid,ALLY,Miss Fortune,Renata Glasc,-42.39
bot,sup,ALLY,Miss Fortune,Leona,0.72
bot,sup,ALLY,Miss Fortune,Lux,-0.5
bot,sup,ALLY,Miss Fortune,Nautilus,0.94
bot,sup,ALLY,Miss Fortune,Morgana,0.23
bot,sup,ALLY,Miss Fortune,Seraphine,0.06
bot,sup,ALLY,Miss Fortune,Thresh,0.21
bot,sup,ALLY,Miss Fortune,Braum,-0.45
bot,sup,ALLY,Miss Fortune,Nami,-0.61
bot,sup,ALLY,Miss Fortune,Sona,-0.38
bot,sup,ALLY,Miss Fortune,Blitzcrank,0.39
bot,sup,ALLY,Miss Fortune,Swain,-0.01
bot,sup,ALLY,Miss Fortune,Pyke,0.95
bot,sup,ALLY,Miss Fortune,Brand,-0.4
bot,sup,ALLY,Miss Fortune,Zyra,0
bot,sup,ALLY,Miss Fortune,Mel,-0.25
bot,sup,ALLY,Miss Fortune,Rell,1.58
bot,sup,ALLY,Miss Fortune,Senna,-1.13
bot,sup,ALLY,Miss Fortune,Neeko,-0.67
bot,sup,ALLY,Miss Fortune,Tahm Kench,1.18
bot,sup,ALLY,Miss Fortune,Karma,-0.59
bot,sup,ALLY,Miss Fortune,Soraka,-1.77
bot,sup,ALLY,Miss Fortune,Milio,-0.87
bot,sup,ALLY,Miss Fortune,Pantheon,0.93
bot,sup,ALLY,Miss Fortune,Vel'Koz,-1.13
bot,sup,ALLY,Miss Fortune,Alistar,-0.91
bot,sup,ALLY,Miss Fortune,Bard,-0.87
bot,sup,ALLY,Miss Fortune,Xerath,-0.8
bot,sup,ALLY,Miss Fortune,Lulu,-2.34
bot,sup,ALLY,Miss Fortune,Rakan,0.32
bot,sup,ALLY,Miss Fortune,Yuumi,-4.07
bot,sup,ALLY,Miss Fortune,Malphite,2.08
bot,sup,ALLY,Miss Fortune,Maokai,1.08
bot,sup,ALLY,Miss Fortune,Janna,-0.77
bot,sup,ALLY,Miss Fortune,Ashe,-0.87
bot,sup,ALLY,Miss Fortune,Zilean,-1.25
bot,sup,ALLY,Miss Fortune,Poppy,0.26
bot,sup,ALLY,Miss Fortune,Shaco,0.93
bot,sup,ALLY,Miss Fortune,Taric,-0.57
bot,sup,ALLY,Miss Fortune,Teemo,0.88
bot,sup,ALLY,Miss Fortune,Veigar,1.12
bot,sup,ALLY,Miss Fortune,Galio,1.94
bot,sup,ALLY,Miss Fortune,Renata Glasc,1.68
bot,sup,ALLY,Miss Fortune,Amumu,2.61
bot,sup,ALLY,Miss Fortune,Shen,0.01
bot,sup,ALLY,Miss Fortune,Sylas,1.65
bot,sup,ALLY,Miss Fortune,Fiddlesticks,-1.07
bot,sup,ALLY,Miss Fortune,Zoe,2.24
bot,sup,ALLY,Miss Fortune,Hwei,-0.81
bot,sup,ALLY,Miss Fortune,LeBlanc,2.46
bot,sup,ALLY,Miss Fortune,Anivia,-0.51
bot,sup,ALLY,Miss Fortune,Elise,0.9
bot,sup,ALLY,Miss Fortune,Jarvan IV,2.08
bot,sup,ALLY,Miss Fortune,Cho'Gath,2.4
bot,sup,ALLY,Miss Fortune,Trundle,2.06
bot,sup,ALLY,Miss Fortune,Sett,1.11
bot,sup,ALLY,Miss Fortune,Ziggs,-0.32
bot,sup,ALLY,Miss Fortune,Heimerdinger,3.15
bot,sup,ALLY,Miss Fortune,Zac,0.73
bot,sup,ALLY,Miss Fortune,Lissandra,1.47
bot,sup,ALLY,Miss Fortune,Twitch,1.31
bot,sup,ALLY,Miss Fortune,Sion,-0.66
bot,sup,ALLY,Miss Fortune,Annie,2.68
bot,sup,ALLY,Miss Fortune,Nidalee,0.9
bot,sup,ALLY,Miss Fortune,Lee Sin,2.74
bot,sup,ALLY,Miss Fortune,Malzahar,0.92
bot,sup,ALLY,Miss Fortune,Ahri,-0.12
bot,sup,ALLY,Miss Fortune,Gragas,2.05
bot,sup,ALLY,Miss Fortune,Camille,5.08
bot,sup,ALLY,Miss Fortune,Dr. Mundo,-1.15
bot,sup,ALLY,Miss Fortune,Aurelion Sol,2.53
bot,sup,ALLY,Miss Fortune,Ornn,-3.68
bot,sup,ALLY,Miss Fortune,Ivern,-0.33
bot,sup,ALLY,Miss Fortune,Varus,3.62
bot,sup,ALLY,Miss Fortune,Syndra,1.42
bot,sup,ALLY,Miss Fortune,Sejuani,-0.47
bot,sup,ALLY,Miss Fortune,Twisted Fate,-3.3
bot,sup,ALLY,Miss Fortune,Taliyah,-1.39
bot,sup,ALLY,Miss Fortune,Orianna,1.48
bot,sup,ALLY,Miss Fortune,Vex,-2.21
bot,sup,ALLY,Miss Fortune,Rammus,1.82
bot,sup,ALLY,Miss Fortune,Kennen,3.6
bot,sup,ALLY,Miss Fortune,Singed,-1.79
bot,sup,ALLY,Miss Fortune,Ezreal,3.08
bot,sup,ALLY,Miss Fortune,Yasuo,2.36
bot,sup,ALLY,Miss Fortune,Wukong,2.08
bot,sup,ALLY,Miss Fortune,Fizz,1.17
bot,sup,ALLY,Miss Fortune,Jax,-5.57
bot,sup,ALLY,Miss Fortune,Mordekaiser,2.97
bot,sup,ALLY,Miss Fortune,Ekko,2.59
bot,sup,ALLY,Miss Fortune,Jhin,-1.34
bot,sup,ALLY,Miss Fortune,Nunu & Willump,-0.51
bot,sup,ALLY,Miss Fortune,Skarner,1.85
bot,sup,ALLY,Miss Fortune,Zed,1.25
bot,sup,ALLY,Miss Fortune,Rumble,-4.78
bot,sup,ALLY,Miss Fortune,Caitlyn,-2.54
bot,sup,ALLY,Miss Fortune,Volibear,0.95
bot,sup,ALLY,Miss Fortune,Vi,8.76
bot,sup,ALLY,Miss Fortune,Darius,0.52
bot,sup,ALLY,Miss Fortune,Kayle,-3.1
bot,sup,ALLY,Miss Fortune,Quinn,4.76
bot,sup,ALLY,Miss Fortune,Garen,4.37
bot,sup,ALLY,Miss Fortune,Nasus,-0.18
bot,sup,ALLY,Miss Fortune,Yorick,1.29
bot,sup,ALLY,Miss Fortune,Karthus,-1.72
bot,sup,ALLY,Miss Fortune,Rengar,-4.78
bot,sup,ALLY,Miss Fortune,Master Yi,1.98
bot,sup,ALLY,Miss Fortune,Aurora,2.57
bot,sup,ALLY,Miss Fortune,Briar,5.59
bot,sup,ALLY,Miss Fortune,Kog'Maw,2.84
bot,sup,ALLY,Miss Fortune,Naafiri,-1.62
bot,sup,ALLY,Miss Fortune,K'Sante,0.27
bot,sup,ALLY,Miss Fortune,Zaahen,-0.99
bot,sup,ALLY,Miss Fortune,Illaoi,9.07
bot,sup,ALLY,Miss Fortune,Kai'Sa,1.99
bot,sup,ALLY,Miss Fortune,Viego,0.24
bot,sup,ALLY,Miss Fortune,Diana,-1.06
bot,sup,ALLY,Miss Fortune,Lillia,0.89
bot,sup,ALLY,Miss Fortune,Vayne,4.57
bot,sup,ALLY,Miss Fortune,Xin Zhao,8.71
bot,sup,ALLY,Miss Fortune,Qiyana,-4.01
bot,sup,ALLY,Miss Fortune,Yone,0.53
bot,sup,ALLY,Miss Fortune,Evelynn,0.07
bot,sup,ALLY,Miss Fortune,Katarina,5.55
bot,sup,ALLY,Miss Fortune,Jayce,2.16
bot,sup,ALLY,Miss Fortune,Aatrox,3.43
bot,sup,ALLY,Miss Fortune,Smolder,-2.63
bot,sup,ALLY,Miss Fortune,Akali,6.45
bot,sup,ALLY,Miss Fortune,Ryze,-1.82
bot,sup,ALLY,Miss Fortune,Warwick,-0.11
bot,sup,ALLY,Miss Fortune,Azir,0.78
bot,sup,ALLY,Miss Fortune,Urgot,4.42
bot,sup,ALLY,Miss Fortune,Jinx,4.8
bot,sup,ALLY,Miss Fortune,Gnar,12.17
bot,sup,ALLY,Miss Fortune,Viktor,1.38
bot,sup,ALLY,Miss Fortune,Kled,1.34
bot,sup,ALLY,Miss Fortune,Akshan,-5.97
bot,sup,ALLY,Miss Fortune,Cassiopeia,-6.92
bot,sup,ALLY,Miss Fortune,Rek'Sai,2.91
bot,sup,ALLY,Miss Fortune,Riven,8.25
bot,sup,ALLY,Miss Fortune,Udyr,1.69
bot,sup,ALLY,Miss Fortune,Fiora,-7.43
bot,sup,ALLY,Miss Fortune,Tristana,-0.48
bot,sup,ALLY,Miss Fortune,Gangplank,-1.04
bot,sup,ALLY,Miss Fortune,Nocturne,4.23
bot,sup,ALLY,Miss Fortune,Tryndamere,1.04
bot,sup,ALLY,Miss Fortune,Renekton,5.97
bot,sup,ALLY,Miss Fortune,Kayn,-6.91
bot,sup,ALLY,Miss Fortune,Talon,-3.48
bot,sup,ALLY,Miss Fortune,Ambessa,10.62
bot,sup,ALLY,Miss Fortune,Bel'Veth,3.25
bot,sup,ALLY,Miss Fortune,Lucian,13.57
bot,sup,ALLY,Miss Fortune,Graves,2.22
bot,sup,ALLY,Miss Fortune,Olaf,-2.73
bot,sup,ALLY,Miss Fortune,Vladimir,-6.67
bot,sup,ALLY,Miss Fortune,Yunara,-0.98
bot,sup,ALLY,Miss Fortune,Irelia,-0.49
bot,sup,ALLY,Miss Fortune,Kha'Zix,-3.81
bot,sup,ALLY,Miss Fortune,Gwen,3.6
bot,sup,ALLY,Miss Fortune,Corki,5.31
bot,sup,ALLY,Miss Fortune,Sivir,7.91
bot,sup,ALLY,Miss Fortune,Kalista,15.96
bot,sup,ALLY,Miss Fortune,Draven,-12.17
bot,sup,ALLY,Miss Fortune,Aphelios,5.25
bot,sup,ALLY,Miss Fortune,Kassadin,-1.29
bot,sup,ALLY,Miss Fortune,Kindred,1.88
bot,sup,ALLY,Miss Fortune,Samira,6.19
bot,sup,ALLY,Miss Fortune,Zeri,15.98
bot,sup,ALLY,Miss Fortune,Nilah,22.18
bot,sup,ALLY,Miss Fortune,Hecarim,7.17
bot,sup,ALLY,Miss Fortune,Xayah,2.27
bot,sup,ALLY,Miss Fortune,Shyvana,5.26
